iteration,train_mae,valid_mae
745,396.527859667704,1076.2227552355375
746,396.25083084767004,1076.2699496214423
747,396.04025621128767,1076.256236851075
748,395.7770510440126,1076.2699808361126
749,395.47589794615425,1076.3089641592355
750,395.26595570781603,1076.34055398099
751,395.0596216751654,1076.3513081844164
752,394.84164093978455,1076.3978836008907
753,394.6342500341537,1076.4298696869835
754,394.37867417386116,1076.5171648264186
755,394.1254286339851,1076.5839243448436
756,393.9021083617858,1076.5577866086091
757,393.63089680684203,1076.6535624693465
758,393.43190122977666,1076.5960320438062
759,393.20312270947903,1076.5436265724932
760,392.9723581778707,1076.5550239756471
761,392.7294949635929,1076.5434987832373
762,392.4789739556269,1076.51163006533
763,392.2725127596696,1076.4716598506411
764,392.05445956594406,1076.4246416593553
765,391.83685402015305,1076.408046904018
766,391.599639280835,1076.4215428046134
767,391.37143691125675,1076.4015589822327
768,391.08660000779827,1076.3777175005584
769,390.91140491126106,1076.4103255394696
770,390.6706751108255,1076.4359580497426
771,390.4435988862236,1076.4869260085782
772,390.2710026341175,1076.4920889018126
773,390.0870471095367,1076.4717318697312
774,389.7858577468103,1076.535734243924
775,389.55304649065016,1076.4653378266505
776,389.33332601347945,1076.4914362285897
777,389.1113614997453,1076.483829590991
778,388.9370201314742,1076.5893010338523
779,388.75168736410933,1076.6455296111455
780,388.523148629632,1076.6554425473587
781,388.3720460837897,1076.6078809718017
782,388.1663001486563,1076.5406734099527
783,388.022794962889,1076.5272809482599
784,387.6704904409914,1076.5220645042464
785,387.4633619018599,1076.5155980397506
786,387.2935354434263,1076.5655918373484
787,387.0633437728443,1076.5574372537908
788,386.84265289254887,1076.5526730273782
789,386.5646031332488,1076.5606892114959
790,386.34382587652317,1076.5760468841836
791,386.0609993116147,1076.6139221054048
792,385.91920382349446,1076.6926421506307
793,385.74774699642,1076.6558902699499
794,385.50093166912063,1076.6290632972116
795,385.2333496359585,1076.6854261642927
796,384.87860394112414,1076.6785847357235
797,384.65676894402816,1076.7157972896134
798,384.5255586627495,1076.7109640413769
799,384.386639958318,1076.7303097543916
800,384.28676229578855,1076.7400705561613
801,384.0945327890719,1076.7457231324295
802,383.96140939971946,1076.7623134232003
803,383.70720869352755,1076.788535789242
804,383.5014979957761,1076.7726282606325
805,383.2479579894195,1076.8218584109106
806,382.98683514891223,1076.7834132452274
807,382.7233133664024,1076.715939120701
808,382.45726653800364,1076.7361453069368
809,382.2535098125556,1076.783358425247
810,381.98848632882493,1076.7787944080108
811,381.7792460064293,1076.7600675510791
812,381.5421977048778,1076.7380509796706
813,381.250293996116,1076.6753401785422
814,380.9449651309296,1076.757417897515
815,380.6644039665109,1076.7478212904502
816,380.41311643472807,1076.8041135003616
817,380.2222115031061,1076.7967218484073
818,379.94071897325705,1076.7896304029712
819,379.7839884080811,1076.7866583560863
820,379.5416340426746,1076.8668754049143
821,379.27033792254275,1076.8600299580385
822,378.96223845390455,1076.851870314952
823,378.6710604176115,1076.8558140752407
824,378.4283465594222,1076.8474201861122
825,378.19263048984635,1076.877420231385
826,378.02111072611564,1076.8865935310396
827,377.8642963392201,1076.9256343500824
828,377.61629277720544,1076.96688250704
829,377.3576229500095,1076.9801287543828
830,377.19642711833035,1076.991333000877
831,377.0046453716609,1076.940516237174
832,376.8102728626095,1076.9383038656438
833,376.63161122624365,1076.9169716639053
834,376.39979149340803,1076.9143550339656
835,376.21084288429023,1076.9495044045086
836,376.04776772836,1076.9060299295995
837,375.8801372206708,1076.8548017462822
838,375.717419321175,1076.977139330739
839,375.5644466123844,1076.9409812282393
840,375.4200141987215,1076.996826697142
841,375.176955266032,1076.993224901254
842,375.0349922052446,1076.9811761673973
843,374.7896118064278,1077.014921764573
844,374.5717555669542,1077.0105553141761
845,374.39248751344184,1076.936137954415
846,374.13088478974197,1076.9487754920513
847,373.97309589277324,1076.9917360553522
848,373.8552999662429,1076.9580302840914
849,373.58447900017325,1076.9313664167998
850,373.3417744343088,1076.9487601144908
851,373.09973616653036,1077.0507884504475
852,372.98881466052165,1077.0500164781997
853,372.7819739971592,1077.0493733158723
854,372.5665756246011,1077.038165504802
855,372.28420959426427,1077.0223417356185
856,372.1000079111358,1077.0743474634044
857,371.88971079123894,1077.0853957267586
858,371.78179239915033,1077.0577882586495
859,371.5909431183675,1077.0621612727582
860,371.46851334031913,1077.0886113718561
861,371.3218844560612,1077.1035673575723
862,371.0879156995109,1077.039009242007
863,370.9361513239156,1077.1639569517388
864,370.78920231118065,1077.1763437057277
865,370.69060346745596,1077.2065306492395
866,370.51209253555743,1077.2140746884377
867,370.36036390214275,1077.2198742447624
868,370.1237665813006,1077.1839716395575
869,369.9459122172272,1077.2994528661864
870,369.73119156322804,1077.2623192117846
871,369.5348880265623,1077.3656150505903
872,369.38036494086793,1077.3693200304692
873,369.1482019226063,1077.4476311014694
874,368.9174936596488,1077.4542100168064
875,368.7461095518169,1077.4592804148522
876,368.5513629388841,1077.4868926832219
877,368.30472769695103,1077.5009679909274
878,368.16314818388287,1077.5215854372252
879,367.92148832094944,1077.5254856376966
880,367.8218578096522,1077.5301590786114
881,367.59287090074713,1077.5565869538307
882,367.39882921570563,1077.5979604343909
883,367.25208484743695,1077.548739330457
884,367.0411435731069,1077.4759692141083
885,366.8483195623092,1077.4548887142926
886,366.74085775093226,1077.4632110946698
887,366.54171746937783,1077.4766558159824
888,366.3519349430271,1077.5520949015208
889,366.20492953816625,1077.505633059335
890,366.0251808705927,1077.4934689263466
891,365.8893509414893,1077.4739488745824
892,365.7089029243837,1077.5265929779357
893,365.5472974647732,1077.597264427419
894,365.362256004983,1077.6978304378918
895,365.1549413895446,1077.673194642908
896,365.0477107038395,1077.6741117496485
897,364.84812108633326,1077.683477672455
898,364.69927348845914,1077.8350664121745
899,364.44955064941587,1077.8644097572487
900,364.2299861224891,1077.8334408573985
901,364.03062928740167,1077.8740405907824
902,363.92022109266895,1077.8544354703488
903,363.7198233900743,1077.8663462921234
904,363.5911370752525,1077.9041370327436
905,363.3795275545852,1077.9665381430507
906,363.0887287989285,1077.9740702477466
907,362.95798092467805,1077.8926617849659
908,362.8469885560947,1077.9157370223973
909,362.71981769159396,1077.8676997504074
910,362.4955126997331,1077.8864723369488
911,362.22426162203095,1077.8864635269058
912,362.08649755171416,1077.900467449007
913,361.8444963653805,1077.9091084556387
914,361.69286041120745,1077.9059852977434
915,361.44075255226426,1077.8912430937057
916,361.21862720598637,1077.89476657679
917,360.99055073815134,1077.8762566357707
918,360.69634700073715,1077.8865688381213
919,360.5237181137514,1077.9420497528038
920,360.35156198978603,1078.0299794046296
921,360.12019959937845,1077.9968065910573
922,359.8903957159577,1078.0292878848797
923,359.73170820133305,1078.0487340872567
924,359.5076067396632,1078.0771105237045
925,359.328210453151,1078.0796565071146
926,359.1448692502693,1078.1101564100882
927,359.0231495486462,1078.1150601927454
928,358.87115354668236,1078.1077970827846
929,358.71832741313693,1078.1015479242935
930,358.5247883834857,1078.0862597336115
931,358.43895440149385,1078.0932450977837
932,358.21991332006473,1078.0517525783896
933,357.97261900311815,1078.046727278085
934,357.79118261888743,1078.0697318477314
935,357.6028596113528,1078.060731926911
936,357.40197680881147,1078.104422362018
937,357.2829378948744,1078.1475411491938
938,357.1487374414889,1078.1424896833641
939,357.051137119403,1078.1293198948088
940,356.88307736793064,1078.1980272237734
941,356.7491365721058,1078.1909961943725
942,356.5416275387702,1078.3254620936327
943,356.38917103688004,1078.3600993387624
944,356.2353793067009,1078.3305417017943
945,356.06823759841103,1078.3034046742544
946,355.8494034650477,1078.3283067181394
947,355.62540137222214,1078.2833527893486
948,355.43457779981486,1078.2394447222298
949,355.2619745989619,1078.258621738138
950,355.11845463209454,1078.226792680823
951,354.97689396072195,1078.2264566963347
952,354.71578428146216,1078.2381383033278
953,354.56296369382966,1078.2501341266639
954,354.36928551083,1078.3087635074694
955,354.1669477832963,1078.3361250608336
956,353.9901049653237,1078.306110566607
957,353.8547084344703,1078.30487271065
958,353.6615676140814,1078.3144941190228
959,353.47685511773705,1078.3086065406483
960,353.3837179991933,1078.3055871905578
961,353.2961781801955,1078.3038797739357
962,353.0957089061361,1078.360958025458
963,352.94301716210344,1078.3249073450154
964,352.7312794313825,1078.2918676584939
965,352.5365195345984,1078.3187638144013
966,352.3888873765811,1078.3304574982828
967,352.2937986678865,1078.3443051871561
968,352.12196950475794,1078.3507343621334
969,351.98526355918113,1078.3637001294876
970,351.8003450599287,1078.42992924933
971,351.61743419493473,1078.4525954128378
972,351.3999720591782,1078.455145780392
973,351.2242539944371,1078.4712707277592
974,351.050184283478,1078.5014228133605
975,350.8747119345154,1078.5585180097814
976,350.7502041716441,1078.5498723609826
977,350.53568621300593,1078.577749986068
978,350.3193450052736,1078.5919592955674
979,350.1281376593074,1078.630521386749
980,349.8767887529606,1078.6402771232013
981,349.8073635376718,1078.6524777588384
982,349.6209734245047,1078.642394003588
983,349.4481662405721,1078.6730299557232
984,349.352290468497,1078.6795733987972
985,349.1957641419023,1078.744771630091
986,349.07905984416027,1078.7625782720881
987,348.9011934761386,1078.7787026376632
988,348.73438198135653,1078.824353065518
989,348.6414200235371,1078.8256916187695
990,348.5158747894042,1078.8457829230551
991,348.3159599187058,1078.8425786144594
992,348.0635520455322,1078.8725098942439
993,347.9118801274833,1078.8491486670348
994,347.7138703975178,1078.8667780603637
995,347.50385453007635,1078.8823095950243
996,347.3900315289371,1078.9108620450534
997,347.2051702766392,1078.934206822252
998,347.03874492556275,1078.9781185484444
999,346.80830045543667,1079.035567959776
1000,346.5706239644661,1079.0202369086528
1001,346.42515689195693,1079.0339275929025
1002,346.24782976185026,1079.0717314560725
1003,346.1322920816519,1079.0740835363822
1004,345.9522355493759,1079.0764674726531
1005,345.7503861864467,1079.0644304685577
1006,345.57202328325945,1079.0814208861839
1007,345.5101845235959,1079.0716677724786
1008,345.2865649403472,1079.0827305217026
1009,345.1627883029442,1079.1043870372148
1010,345.0228501852026,1079.1089784095386
1011,344.8049134393693,1079.0506920794232
1012,344.6820438535827,1079.1107633572021
1013,344.4949751007567,1079.1016822230881
1014,344.39825036657004,1079.0940653905889
1015,344.2679788667158,1079.0841529906888
1016,344.04779798729953,1079.0833201313242
1017,343.98683957113576,1079.1208550859521
1018,343.8189150986731,1079.1368624492313
1019,343.6888337188991,1079.2139555365588
1020,343.51840944347424,1079.2599345021704
1021,343.3660786583462,1079.2437550787731
1022,343.17008791261367,1079.2350636814447
1023,342.97062348100457,1079.3141148390546
1024,342.72211800041947,1079.3256805216247
1025,342.6188511710793,1079.3261335214625
1026,342.4888474987827,1079.334680898893
1027,342.2755108870727,1079.2838441667375
1028,342.1075418771953,1079.23254510809
1029,341.9813260198814,1079.2895383102511
1030,341.7876292165819,1079.3219911304054
1031,341.61382751881507,1079.2800448920023
1032,341.48055199356367,1079.2810848889374
1033,341.30861423557826,1079.3124710749307
1034,341.11676612356104,1079.3244925548033
1035,341.0252762455839,1079.3214971067637
1036,340.88762619947266,1079.366749374461
1037,340.779958752416,1079.3498809934779
1038,340.56356864972406,1079.3970199965877
1039,340.46053133414284,1079.4062955449879
1040,340.3063625292778,1079.4448548575233
1041,340.1799369805029,1079.4085822634374
1042,339.9516346624146,1079.3970888453096
1043,339.8407739010898,1079.3869540568123
1044,339.66592555823263,1079.4136526277325
1045,339.5385051435774,1079.4652764507935
1046,339.4392562235985,1079.449597459094
1047,339.32424780272027,1079.4862519994963
1048,339.0978622444437,1079.5140784624525
1049,338.9325469652257,1079.5144047148535
1050,338.8397411310849,1079.5167273789673
1051,338.6318248701855,1079.5299065733361
1052,338.45823311368264,1079.6159538673885
1053,338.25366413650437,1079.668064177163
1054,338.0549685416637,1079.6713803943194
1055,337.8660160215306,1079.6760910940511
1056,337.7376435547298,1079.6257632385273
1057,337.59135908930483,1079.6095499110472
1058,337.3892585219435,1079.6568641703923
1059,337.1533134717264,1079.6643104334516
1060,337.08576696326764,1079.6375690031666
1061,336.913897232307,1079.654531021479
1062,336.7910480010247,1079.647698764656
1063,336.61346491256904,1079.6526067438347
1064,336.5311802936261,1079.6391655418129
1065,336.42669189171954,1079.6275539900935
1066,336.22710827911345,1079.6732087908706
1067,336.11838798411577,1079.738577164616
1068,336.0144477330102,1079.7277018769446
1069,335.7968734588303,1079.734187302237
1070,335.7106280798206,1079.7661683573876
1071,335.6083438214657,1079.7823274585498
1072,335.4459266842958,1079.7724781441914
1073,335.3399669563348,1079.8165283687752
1074,335.1726524659644,1079.8433905185923
1075,334.98141103868915,1079.8417701330018
1076,334.8646294212836,1079.838149108878
1077,334.6898981342194,1079.7923650616383
1078,334.58397218209797,1079.8093995776173
1079,334.43038446710733,1079.8214051277357
1080,334.2080849737139,1079.8887488960263
1081,334.03787698082175,1079.9442157054007
1082,333.9077203679736,1079.9160738180015
1083,333.738451613499,1079.8956028548423
1084,333.5452933293797,1079.9134888550866
1085,333.3063208887526,1079.9199045909038
1086,333.1319196796949,1079.940573555293
1087,333.02304429508047,1079.944874124828
1088,332.95584229958416,1079.942215584417
1089,332.86428784450504,1079.9336042036653
1090,332.71674084168933,1079.972988758853
1091,332.5437448928047,1079.9917927649933
1092,332.4426812962056,1079.9761500176896
1093,332.28121048919195,1079.9504919670858
1094,332.0548399294165,1079.958119509859
1095,331.87776061833114,1079.9280329492753
1096,331.6633415379532,1079.9218254457219
1097,331.505634264803,1079.932586193115
1098,331.3950368522114,1079.9468585830095
1099,331.2689848344325,1079.9585742641796
1100,331.03028444230887,1079.936750009448
1101,330.90788169525644,1079.9382099379375
1102,330.72798205390166,1079.9168145020158
1103,330.58959651240076,1079.9290652223194
1104,330.402661867445,1079.9177057379763
1105,330.22864104228904,1079.9279144949676
1106,330.099351441006,1079.9307289211451
1107,329.8594238983386,1079.940458721857
1108,329.71806654576534,1079.9724134300134
1109,329.5531812630352,1079.948589421278
1110,329.4525929935035,1079.953011492712
1111,329.2199076659228,1079.9518805601306
1112,329.0964357993903,1079.9621346146344
1113,328.8967664897925,1079.960647125662
1114,328.8146221411938,1079.9856826708515
1115,328.70090282752165,1079.9910690908832
1116,328.5137900032127,1080.0166923932134
1117,328.39796537344387,1080.0921258942144
1118,328.2165439200473,1080.1042450980174
1119,328.0740348267184,1080.132862463914
1120,327.94823520635003,1080.1392321257292
1121,327.86278573725315,1080.1264189057606
1122,327.73330895910993,1080.1292094179973
1123,327.5861951625582,1080.1313453569737
1124,327.4435692502814,1080.1463419033403
1125,327.2236178161978,1080.1429650619918
1126,327.05580066406145,1080.1580798915938
1127,326.9137078033432,1080.1904489397837
1128,326.7269811572643,1080.2015195757467
1129,326.61309621241963,1080.2100588232472
1130,326.5041341683032,1080.2400693944837
1131,326.30461821492156,1080.3041964481768
1132,326.16381263062163,1080.2904566970244
1133,326.01814347522867,1080.2934724893844
1134,325.87246104163313,1080.3190771823172
1135,325.64839880660827,1080.3191511788175
1136,325.5049211060064,1080.3080348340357
1137,325.2883522925122,1080.2996286220618
1138,325.13317772582275,1080.3182078155855
1139,324.9844323145653,1080.316619252186
1140,324.8300661211904,1080.3277699478747
1141,324.6578172073178,1080.3074004805273
1142,324.4759240007883,1080.3152653058241
1143,324.3090611268001,1080.3441434710717
1144,324.19504674468834,1080.4125506273756
1145,324.0013783975695,1080.4468128220822
1146,323.81453170680476,1080.4278646874625
1147,323.6069935756481,1080.375431371417
1148,323.4715782270516,1080.387068368594
1149,323.3184894805624,1080.3973388228158
1150,323.180084124398,1080.411096293324
1151,323.101003175511,1080.4323463710184
1152,322.9728936801527,1080.4283282943368
1153,322.8274198460726,1080.4331464002073
1154,322.64715530971796,1080.4323136955295
1155,322.54653921289895,1080.4228952291462
1156,322.3963813073981,1080.4583040963519
1157,322.23702891086043,1080.4693247171463
1158,322.1028431263981,1080.4804340623436
1159,321.95669184784816,1080.4710684937756
1160,321.8021422058385,1080.481014664394
1161,321.71060287767403,1080.5536491738658
1162,321.59680457463986,1080.5488596337475
1163,321.4463666535195,1080.5302619964136
1164,321.33501098631336,1080.5322205595705
1165,321.2213595948436,1080.5530731447743
1166,321.0191672653635,1080.5273098351397
1167,320.8903377157636,1080.476808084006
1168,320.7723811471555,1080.435788880215
1169,320.6576880426567,1080.4211447686193
1170,320.49427982863267,1080.4252130616198
1171,320.4077302009719,1080.4202546804581
1172,320.26660045377326,1080.4069741957596
1173,320.1652504650659,1080.402719148499
1174,320.0065794665342,1080.4549123005474
1175,319.8877402364404,1080.4455566921572
1176,319.7537240583921,1080.4457970048095
1177,319.6821797454348,1080.430940451575
1178,319.48607518704273,1080.4280863925885
1179,319.34917711073814,1080.417368914787
1180,319.2047298581542,1080.4068925673394
1181,319.08138957529627,1080.4530337386996
1182,318.8925500912986,1080.45513443686
1183,318.7617681223212,1080.4859810425032
1184,318.63570177091964,1080.4912266653146
1185,318.46666794226593,1080.543576757608
1186,318.3514239439816,1080.5355300101119
1187,318.1784876415201,1080.5511481146843
1188,317.98629380063187,1080.525621647526
1189,317.8971273313593,1080.5245280380373
1190,317.7245510055435,1080.5313713598766
1191,317.60246084636134,1080.5222413804865
1192,317.4152666286283,1080.5260418938433
1193,317.3230143949315,1080.541117534328
1194,317.18939200148253,1080.5442918057581
1195,317.0505250418756,1080.5191414377919
1196,316.95620298951985,1080.5109980026432
1197,316.7419394998946,1080.5214913167804
1198,316.62525098703844,1080.54763663477
1199,316.491572210455,1080.5415225706572
1200,316.4161827483982,1080.5189444594002
1201,316.29590780332563,1080.4949604890562
1202,316.149887913108,1080.5200523925694
1203,315.95104902708925,1080.4857551638029
1204,315.8692166635451,1080.4427260126406
1205,315.7641328218642,1080.461187909186
1206,315.64234164162394,1080.4375858361714
1207,315.4550033101816,1080.4166666710712
1208,315.30593659068677,1080.4583726713672
1209,315.19127838148466,1080.4487446962496
1210,314.98309359506186,1080.4423774994148
1211,314.8494681272259,1080.4165518969721
1212,314.6254199120644,1080.3893319520182
1213,314.4919677293225,1080.378733643349
1214,314.3335307252352,1080.398659194914
1215,314.21756895811575,1080.4068386898357
1216,314.0705805967904,1080.4463764937389
1217,313.9338237260354,1080.4502560038381
1218,313.8146648819043,1080.4670550146498
1219,313.7386452878063,1080.4995286715075
1220,313.57891516897223,1080.4770338713267
1221,313.42585422961616,1080.4966186551467
1222,313.3283720499471,1080.5034989336268
1223,313.19509579020536,1080.4825382381014
1224,313.09712555194125,1080.4948379880627
1225,312.98948028923144,1080.494891155139
1226,312.84136336285155,1080.5030797951272
1227,312.7442303910156,1080.4992439849457
1228,312.57124096260134,1080.4868802323313
1229,312.46961860737696,1080.5353241586304
1230,312.3713872551728,1080.5007491583149
1231,312.2793811273155,1080.4838300609895
1232,312.14879096212576,1080.4853965417165
1233,312.01919551041357,1080.4640131455747
1234,311.8864833774649,1080.4163179105476
1235,311.80552359486404,1080.418229705035
1236,311.71913999791167,1080.4503999763194
1237,311.57450786876086,1080.5371850158729
1238,311.48783720571527,1080.5429047591729
1239,311.30555008854884,1080.5549272392695
1240,311.2035932634962,1080.5464072616014
1241,311.0517657932114,1080.5068432484527
1242,310.9430824752373,1080.5212540475743
1243,310.86307599918825,1080.5382254972965
1244,310.7815272117349,1080.515703506044
1245,310.64639581595355,1080.4865824947785
1246,310.51910605500683,1080.501263186157
1247,310.3402117212455,1080.5361757363955
1248,310.24547344059465,1080.5564228178037
1249,310.1493134855902,1080.5464712889361
1250,309.9965975441257,1080.5821919306582
1251,309.8652712804932,1080.5595699612575
1252,309.7624850664003,1080.5679830900376
1253,309.58700623410465,1080.5788543689468
1254,309.4665589617705,1080.5920448854436
1255,309.3204221115905,1080.6026812584373
1256,309.18704405539256,1080.6242920916045
1257,309.0303387348589,1080.6359352014783
1258,308.9208445967201,1080.6259918134997
1259,308.8289186513133,1080.6336339907919
1260,308.6709267968435,1080.6006196970336
1261,308.5465758140051,1080.6056719739613
1262,308.43423950227424,1080.6148704439272
1263,308.35855192787545,1080.6112808591681
1264,308.28143876672766,1080.6203914058558
1265,308.1662133920785,1080.629129694448
1266,307.97922015526626,1080.6417046441572
1267,307.8443910355566,1080.6316185856624
1268,307.7739300122187,1080.630924219425
1269,307.6233857764832,1080.6803942677116
1270,307.5179963457876,1080.6811799278687
1271,307.4493751329982,1080.6685192626298
1272,307.3231777061538,1080.6905906987593
1273,307.2107775943751,1080.6671518502594
1274,307.08825695630287,1080.6618810452978
1275,306.93010275209116,1080.6531006458563
1276,306.8716761683399,1080.6785716574734
1277,306.73720029940563,1080.7264520334302
1278,306.6094105803965,1080.7198425430495
1279,306.51044337635824,1080.7437747628417
1280,306.38417000165947,1080.749759445224
1281,306.3096665005167,1080.7373191728238
1282,306.2150879564166,1080.7362251628253
1283,306.1312779308877,1080.769479578512
1284,306.0063676684846,1080.7626168951156
1285,305.88798335989634,1080.7604607076355
1286,305.7662300536246,1080.7724918852748
1287,305.6263905123581,1080.8003265069729
1288,305.5721959582664,1080.7726337853896
1289,305.4785258083388,1080.7584520365879
1290,305.4035470210203,1080.74921851868
1291,305.27523702477055,1080.751484814744
1292,305.1974741206223,1080.7737349289869
1293,305.08978097292976,1080.7717279390597
1294,305.03965956341784,1080.7847129861163
1295,304.92561206200605,1080.7752768992086
1296,304.8325917213719,1080.7665634102684
1297,304.75837911492766,1080.8060414360757
1298,304.6024164892364,1080.8061143386237
1299,304.4873847358947,1080.8168954089065
1300,304.3959155704234,1080.7999320016572
1301,304.27633089477484,1080.8116421510308
1302,304.137903699825,1080.7974833574847
1303,304.0726952920078,1080.7670051164396
1304,303.99024613829135,1080.7832774503504
1305,303.8704411537398,1080.7896307872577
1306,303.7268143392477,1080.7527735594115
1307,303.6349311337889,1080.7815223401612
1308,303.5745685119714,1080.738243917867
1309,303.4852695151151,1080.744691553077
1310,303.4059195865305,1080.7381873993784
1311,303.2797209787883,1080.7805839643408
1312,303.15315153432147,1080.7694161126597
1313,303.01941435259374,1080.8089546866963
1314,302.93334953142687,1080.8100846537322
1315,302.7829132282519,1080.7794807240268
1316,302.65206058436485,1080.801127070769
1317,302.5377677982784,1080.8291100796705
1318,302.4458529217141,1080.8115261662083
1319,302.37353158628997,1080.8160999050026
1320,302.2954163854248,1080.8096991116183
1321,302.21512892315843,1080.8009957822958
1322,302.09153446097423,1080.8377320834811
1323,301.93266475302033,1080.9408815932918
1324,301.8163211771355,1080.92353936188
1325,301.67401045011144,1080.8638165221564
1326,301.5300097796319,1080.8909569461791
1327,301.37612039338563,1080.8989401397398
1328,301.29646615209066,1080.8764245112993
1329,301.16193436887323,1080.9149592011277
1330,301.02080967959387,1080.9564969250423
1331,300.95997876519067,1080.944750224969
1332,300.8567437990263,1080.9471482628487
1333,300.78197586246773,1080.936879888272
1334,300.681590654216,1080.8987290401367
1335,300.55324066185534,1080.9673655010265
1336,300.48743801379896,1080.9708254717655
1337,300.3550930840415,1080.9693754901086
1338,300.2809231187584,1080.9739994063034
1339,300.19555913524334,1080.9827968419856
1340,300.11481509763627,1081.0013579148263
1341,299.9983430896649,1081.000615441923
1342,299.87380086776517,1080.997641585708
1343,299.78981153407335,1080.982134011597
1344,299.67844019572175,1080.970966892759
1345,299.5946352092495,1080.9549926478576
1346,299.4062040435265,1080.959344384125
1347,299.2299048269388,1080.957786896956
1348,299.0999543671041,1080.9695969683924
1349,298.93625176921216,1080.9740378910428
1350,298.7995608410635,1080.980484814845
1351,298.64058997711476,1080.9877842010212
1352,298.49783844759526,1080.99120085919
1353,298.3526172559632,1081.01270141547
1354,298.20327821395364,1081.0121976768057
1355,298.0409286152984,1081.018607091477
1356,297.9575019362465,1080.9941832413435
1357,297.8815057058313,1080.9786425555856
1358,297.7818594210151,1080.9876174860754
1359,297.6462484196236,1080.9780458645766
1360,297.524062890619,1080.972411764816
1361,297.3928663787893,1080.9867239858997
1362,297.320834039277,1080.9856116316107
1363,297.2037626485819,1080.997192921492
1364,297.10912508767984,1081.0063031051588
1365,296.9733595152441,1081.0555891264112
1366,296.9129152100692,1081.0464820577574
1367,296.84018563882887,1081.0304002879004
1368,296.70016290501076,1081.0629337872567
1369,296.5859090828741,1081.0364143915267
1370,296.4469287238481,1081.034739799026
1371,296.3736970698051,1081.0262791911682
1372,296.30737866330577,1080.9826583569477
1373,296.2049301121175,1080.998522907111
1374,296.085196027626,1080.997540513598
1375,295.9797228096687,1081.0018839912118
1376,295.84545944259906,1081.001848258713
1377,295.7117448675556,1080.994691786527
1378,295.57926378152945,1081.023059908752
1379,295.46269825988384,1081.0252964404622
1380,295.3641455395719,1081.0042412056562
1381,295.21878185936396,1080.9982489099307
1382,295.08308536817685,1081.0123234672628
1383,294.9689251031763,1081.0165025336942
1384,294.903426249752,1081.0009680947976
1385,294.80368234922463,1080.9889592618554
1386,294.7505282078989,1080.9963987334759
1387,294.6154919639621,1080.9965047103954
1388,294.5395176037088,1081.0129837543684
1389,294.46374622594493,1081.0056205211126
1390,294.36696355266383,1080.990098156952
1391,294.26184768812084,1081.0045312428515
1392,294.12889000735333,1081.0261426480322
1393,294.0698187148841,1081.0260269711036
1394,293.9549786795865,1081.0266240284702
1395,293.85870928310004,1081.0177095020772
1396,293.7779937227946,1081.0246368057317
1397,293.7216884680301,1081.030775007441
1398,293.66240568074187,1081.0060427732774
1399,293.5917503768156,1081.0516412910574
1400,293.52152778777986,1081.0502110378902
1401,293.4204657493892,1081.061563530524
1402,293.2798614202978,1081.0619035239192
1403,293.21831464751034,1081.0543078641333
1404,293.101739079265,1081.0538530865592
1405,293.06005158954684,1081.057999462577
1406,292.9030018659174,1081.0664619390639
1407,292.78672763828246,1081.0571766457704
1408,292.72386548316223,1081.0448651466572
1409,292.65560793036104,1081.0536494749915
1410,292.571526253312,1081.0404233386857
1411,292.47200003200976,1081.0411340484802
1412,292.35454590731587,1081.1080186645372
1413,292.2429929108188,1081.100057875895
1414,292.167626371322,1081.0818174982446
1415,292.0712662721959,1081.083330742242
1416,291.9658147041131,1081.0823575570753
1417,291.8656060929874,1081.0894104248887
1418,291.7972034158128,1081.0858060601233
1419,291.7059930706335,1081.131676722107
1420,291.57769769572786,1081.1372955741035
1421,291.44017848173064,1081.141500847587
1422,291.32398435514835,1081.1487290326313
1423,291.2309288702214,1081.1799237143161
1424,291.08262379868785,1081.1535779718745
1425,290.95417954613515,1081.1689747666167
1426,290.83355824322496,1081.2016330497654
1427,290.75042915383506,1081.1813882708577
1428,290.6288706253128,1081.1945436451015
1429,290.5757933490755,1081.1908979785012
1430,290.4603410507416,1081.1934310597585
1431,290.27590383845694,1081.1751443693054
1432,290.16168491874663,1081.131368159887
1433,290.0547934065409,1081.123927401418
1434,289.9788148042461,1081.1380087769062
1435,289.8617218333892,1081.1005828319358
1436,289.7119197342949,1081.0970633291588
1437,289.5845302890908,1081.0949713875782
1438,289.4144418355917,1081.1043003648804
1439,289.3249966449643,1081.1457689314243
1440,289.233268679401,1081.1278750079316
1441,289.13582583391684,1081.132767317815
1442,288.9921396373669,1081.1356002177074
1443,288.89874609384407,1081.1746195857306
1444,288.7782889872324,1081.175768836808
1445,288.68603860655776,1081.1283431835589
1446,288.53097883157847,1081.1181546683765
1447,288.41950513266977,1081.1177460724987
1448,288.26704316116906,1081.1196800938496
1449,288.18313970569807,1081.0893781507061
1450,288.1032648145659,1081.0843486639628
1451,288.0237937288898,1081.0844669615947
1452,287.8913949668467,1081.0849289313085
1453,287.77202092971146,1081.0994833390196
1454,287.64196612808036,1081.1143029870161
1455,287.5097409554307,1081.1086429180327
1456,287.3948491483988,1081.1079423716776
1457,287.26041841925615,1081.1032562297514
1458,287.14417865922263,1081.1135468202108
1459,287.0242247653826,1081.085698436432
1460,286.89617766316127,1081.0888574311423
1461,286.78256232498325,1081.086855358397
1462,286.6539459852354,1081.098646908013
1463,286.58132269080625,1081.0914112968014
1464,286.4679416188712,1081.0793881213726
